artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;arbmedstud_statusaar;arbmedstud_n;arbmedstud_ntotal;arbmedstud_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n
udb2-sundhumanbiology;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/sundhedsvidenskabeligekandidatuddannelser/human-biology;717562;Human Biology;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;112;5;;E2024F2025;34;167;191;202111-202311;1830;38;19;19;24;Industri;Videnservice;Undervisning;Øvrige brancher;70;202104-202412;104;4;;202101-202312;55;37.100;35.600;42.200;;202104-202412;89;1;;202101-202312;51;52.000;46.500;63.700;;37;43;202310-202312;36;36;4,17;202310-202312;37;37;4,22;37;37;4,22;202310-202312;202310-202312;35;36;3,94;45,0;53;28;13,0;18;93;202310-202312;37;37;4,00;41,67;0,00;E2024F2025;0,00;58,33;202310-202312;36;36;4,14;202310-202312;34;36;3,62;202310-202312;35;36;3,31;202310-202312;35;36;3,91;202310-202312;37;Forelæsninger;Øvelsestimer (herunder værksteds- og laboratoriearbejde);Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Projektarbejde (både individuelt og i grupper);202310-202312;30;30;3,53;0,00;10,00;40,00;37,00;13,00;202310-202312;30;30;3,07;10,00;17,00;37,00;30,00;7,00;202310-202312;35;36;3,86;37;43;202310-202312;36;33;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;33;Jeg søgte og blev ansat efter et stillingsopslag;11;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;11;Jeg søgte uopfordret;202310-202312;36;17;0;42;0;42;0;0;202310-202312;36;40;202310-202312;34;De kompetencer, jeg fik fra uddannelsen;Afsluttende opgave (projekt/speciale);Jeg har den uddannelse, som er en forudsætning for jobbet;Studiejob;Gode karakterer;202310-202312;34;Anvendelse af teori og metode inden for mit fagområde;Tilegnelse af ny viden;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;Praktiske færdigheder;202310-202312;35;35;3,94;202310-202312;35;35;4,14;202310-202312;36;3;86;11;;;;;;;;;;Ingen data;
udb2-sundkiropraktor;461416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/klinisk-biomekanik;516561;Klinisk biomekanik;Universitetsuddannelser;Bacheloruddannelse;;461437;Syddansk Universitet;461;Odense;1083;Syddanmark;202110-202409;310;13;;E2024F2025;0;90;134;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;98;37;202310-202312;81;82;4,11;202310-202312;89;91;4,10;87;91;4,26;202310-202312;202310-202312;79;82;4,03;41,0;44;72;8,0;38;89;202310-202312;89;91;3,66;5,56;1,67;E2024F2025;0,00;92,78;202310-202312;83;84;4,06;202310-202312;79;90;3,42;202310-202312;80;83;3,64;202310-202312;71;83;3,62;202310-202312;98;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;75;76;3,32;1,00;21,00;33,00;32,00;12,00;202310-202312;75;76;2,93;11,00;32,00;20,00;28,00;9,00;202310-202312;81;82;3,96;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundkiropraktor:461416;;;100;;;Klinisk biomekanik - Syddansk Universitet - Odense;;;202110-202409;164
udb2-sundkiropraktor;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/klinisk-biomekanik;516561;Klinisk biomekanik;Universitetsuddannelser;Bacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;310;13;;E2024F2025;0;90;134;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;98;37;202310-202312;81;82;4,11;202310-202312;89;91;4,10;87;91;4,26;202310-202312;202310-202312;79;82;4,03;41,0;44;72;8,0;38;89;202310-202312;89;91;3,66;5,56;1,67;E2024F2025;0,00;92,78;202310-202312;83;84;4,06;202310-202312;79;90;3,42;202310-202312;80;83;3,64;202310-202312;71;83;3,62;202310-202312;98;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;75;76;3,32;1,00;21,00;33,00;32,00;12,00;202310-202312;75;76;2,93;11,00;32,00;20,00;28,00;9,00;202310-202312;81;82;3,96;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundkiropraktor:461416;;;100;;;Klinisk biomekanik - Syddansk Universitet - Odense;;;202110-202409;164
udb2-sundmedicin;281573;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;101582;Københavns Universitet;101;København;1084;Hovedstaden;202110-202409;1785;5;;E2024F2025;0;162;99;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;700;35;202310-202312;596;599;4,12;202310-202312;653;657;4,04;648;657;4,24;202310-202312;202310-202312;596;599;3,98;42,0;37;530;8,0;431;90;202310-202312;667;669;3,51;2,78;0,00;E2024F2025;0,00;97,22;202310-202312;625;631;3,97;202310-202312;510;646;3,04;202310-202312;602;631;3,40;202310-202312;573;631;3,73;202310-202312;679;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Øvelsestimer (herunder værksteds- og laboratoriearbejde);Gruppearbejde (læsegruppe, studiegruppe);202310-202312;510;510;3,51;2,00;13,00;33,00;35,00;17,00;202310-202312;503;510;3,51;3,00;16,00;31,00;28,00;22,00;202310-202312;594;599;3,97;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundmedicin:101455;udb2-kasundmedicin:751431;udb2-kasamfbioentrepreneur:147406;100;0;0;Medicin - Københavns Universitet - København;Medicin - Aarhus Universitet - Aarhus;Business Administration and Bioentrepreneurship - Copenhagen Business School - Handelshøjskolen - Frederiksberg;202110-202409;1378
udb2-sundmedicin;281887;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;101582;Københavns Universitet;259;Køge;1085;Sjælland;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-sundmedicin;461416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;461437;Syddansk Universitet;461;Odense;1083;Syddanmark;202110-202409;1038;6;;E2024F2025;2;113;104;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;402;40;202310-202312;358;359;4,11;202310-202312;374;377;3,94;370;377;4,16;202310-202312;202310-202312;352;359;3,85;37,0;43;328;8,0;217;88;202310-202312;378;381;3,71;5,56;3,89;E2024F2025;0,00;90,56;202310-202312;360;362;4,04;202310-202312;318;374;2,98;202310-202312;347;362;3,49;202310-202312;311;362;3,69;202310-202312;398;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;326;327;3,29;6,00;18,00;29,00;33,00;13,00;202310-202312;326;327;3,23;7,00;22,00;29,00;25,00;17,00;202310-202312;358;359;4,00;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundmedicin:461416;udb2-kasundmedicin:101455;udb2-kasundmedicin:561411;90;4;4;Medicin - Syddansk Universitet - Odense;Medicin - Københavns Universitet - København;Medicin - Syddansk Universitet - Esbjerg;202110-202409;859
udb2-sundmedicin;561411;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;461437;Syddansk Universitet;561;Esbjerg;1083;Syddanmark;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;
udb2-sundmedicin;751431;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;751465;Aarhus Universitet;751;Aarhus;1082;Midtjylland;202110-202409;1600;8;;E2024F2025;1;123;101;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;1015;62;202310-202312;907;908;4,37;202310-202312;972;972;4,33;969;972;4,46;202310-202312;202310-202312;907;908;4,41;40,0;39;864;8,0;470;85;202310-202312;976;980;3,92;5,56;0,00;E2024F2025;0,00;94,44;202310-202312;941;942;4,21;202310-202312;856;961;3,20;202310-202312;904;942;3,75;202310-202312;846;942;3,80;202310-202312;1007;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;793;798;3,72;2,00;8,00;29,00;37,00;24,00;202310-202312;789;798;3,59;2,00;15,00;30,00;29,00;24,00;202310-202312;904;908;4,23;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundmedicin:751431;udb2-kasundmedicin:101455;udb2-natvidgastronomi:101455;98;1;0;Medicin - Aarhus Universitet - Aarhus;Medicin - Københavns Universitet - København;Food Innovation and Health - Københavns Universitet - København;202110-202409;1046
udb2-sundmedicin;851416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;851446;Aalborg Universitet;851;Aalborg;1081;Nordjylland;202110-202409;527;6;;E2024F2025;44;71;114;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;235;47;202310-202312;185;187;4,11;202310-202312;209;210;4,24;208;210;4,33;202310-202312;202310-202312;186;187;3,95;38,0;42;166;10,0;110;78;202310-202312;214;215;3,62;8,33;0,00;E2024F2025;0,00;91,67;202310-202312;195;196;3,87;202310-202312;179;201;3,15;202310-202312;185;196;3,54;202310-202312;170;196;3,52;202310-202312;232;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;169;172;3,48;5,00;14,00;28,00;37,00;17,00;202310-202312;169;172;3,59;2,00;14,00;34,00;26,00;25,00;202310-202312;187;187;4,05;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundmedicin:851416;udb2-kasundmedicin:101455;udb2-kasundmedicin:751431;98;1;1;Medicin - Aalborg Universitet - Aalborg;Medicin - Københavns Universitet - København;Medicin - Aarhus Universitet - Aarhus;202110-202409;433
udb2-sundmedicin;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/bacheloruddannelser/sundhedsvidenskabeligebacheloruddannelser/medicin;717261, 340061, 743661, 754861, 767861;Medicin;Universitetsuddannelser;Bacheloruddannelse;;999999;Uddannelsen på landsplan;;;;;202110-202409;4950;6;;E2024F2025;12;118;104;Ingen data;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;2352;46;202310-202312;2046;2053;4,23;202310-202312;2208;2216;4,17;2195;2216;4,33;202310-202312;202310-202312;2041;2053;4,15;40,0;39;1888;8,0;1228;86;202310-202312;2235;2245;3,73;5,56;0,97;E2024F2025;0,00;93,47;202310-202312;2121;2131;4,08;202310-202312;1863;2182;3,11;202310-202312;2038;2131;3,58;202310-202312;1900;2131;3,74;202310-202312;2316;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;1798;1807;3,56;3,00;12,00;30,00;36,00;19,00;202310-202312;1787;1807;3,50;3,00;16,00;30,00;28,00;22,00;202310-202312;2043;2053;4,10;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;udb2-kasundmedicin:101455;udb2-kasundmedicin:751431;udb2-kasundmedicin:461416;38;28;21;Medicin - Københavns Universitet - København;Medicin - Aarhus Universitet - Aarhus;Medicin - Syddansk Universitet - Odense;202110-202409;3716
udb2-sundsundhedsfagkand;101455;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/sundhedsvidenskabeligekandidatuddannelser/sundhedsfaglig-kandidat;347962, 749262, 761462, 718762;Sundhedsfaglig kandidat;Universitetsuddannelser;Kandidatuddannelse;;101582;Københavns Universitet;101;København;1084;Hovedstaden;202110-202409;89;0;;E2024F2025;23;157;13;202111-202311;956;63;12;8;17;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;19;202104-202412;79;4;;202101-202312;46;41.550;35.900;47.100;;202104-202412;69;0;;202101-202312;37;45.300;40.800;54.400;;34;51;202310-202312;31;32;4,23;202310-202312;34;34;4,24;33;34;4,21;202310-202312;202310-202312;31;32;3,90;43,5;37;30;10,0;15;98;202310-202312;33;34;4,06;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;32;32;4,63;202310-202312;31;32;4,00;202310-202312;31;32;4,03;202310-202312;27;32;3,89;202310-202312;34;Selvstudie (forberedelse, læsning, hjemmeopgaver);Klasseundervisning (holdundervisning);Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);202310-202312;31;31;4,19;0,00;0,00;26,00;29,00;45,00;202310-202312;30;31;3,63;0,00;23,00;23,00;20,00;33,00;202310-202312;32;32;4,22;31;53;202310-202312;27;44;Jeg søgte og blev ansat efter et stillingsopslag;22;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;19;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;7;Andet;202310-202312;27;19;0;41;0;41;0;0;202310-202312;27;36;202310-202312;24;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Studiejob;Afsluttende opgave (projekt/speciale);202310-202312;24;Tilegnelse af ny viden;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;Tværfaglige og projektorienterede kompetencer;Anvendelse af teori og metode inden for mit fagområde;202310-202312;25;25;3,56;202310-202312;25;25;4,24;202310-202312;27;0;100;0;;;;;;;;;;Ingen data;
udb2-sundsundhedsfagkand;461416;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/sundhedsvidenskabeligekandidatuddannelser/sundhedsfaglig-kandidat;347962, 749262, 761462, 718762;Sundhedsfaglig kandidat;Universitetsuddannelser;Kandidatuddannelse;;461437;Syddansk Universitet;461;Odense;1083;Syddanmark;202110-202409;228;6;;E2024F2025;3;29;135;202111-202311;1693;60;17;12;11;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;16;202104-202412;151;5;;202101-202312;94;39.600;34.900;44.100;;202104-202412;71;1;;202101-202312;34;50.350;46.500;55.300;;105;62;202310-202312;95;95;4,08;202310-202312;100;100;4,08;100;100;4,05;202310-202312;202310-202312;91;95;3,60;32,0;40;92;18,8;66;97;202310-202312;100;100;4,04;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;96;96;4,43;202310-202312;87;97;3,49;202310-202312;95;96;3,83;202310-202312;83;96;3,96;202310-202312;102;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Øvelsestimer (herunder værksteds- og laboratoriearbejde);202310-202312;92;92;4,30;0,00;3,00;16,00;27,00;53,00;202310-202312;91;92;3,74;1,00;14,00;25,00;29,00;31,00;202310-202312;95;95;4,21;46;48;202310-202312;45;67;Jeg søgte og blev ansat efter et stillingsopslag;13;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;7;Andet;7;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202310-202312;45;16;0;49;7;27;2;9;202310-202312;45;38;202310-202312;43;De kompetencer, jeg fik fra uddannelsen;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller privat virksomhed);Andre kompetencer;202310-202312;40;Tilegnelse af ny viden;Analytiske kompetencer;Min evne til at arbejde struktureret og overholde deadlines;Evnen til at samarbejde;Anvendelse af teori og metode inden for mit fagområde;202310-202312;45;45;3,67;202310-202312;45;45;3,80;202310-202312;45;0;100;0;;;;;;;;;;Ingen data;
udb2-sundsundhedsfagkand;751431;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/sundhedsvidenskabeligekandidatuddannelser/sundhedsfaglig-kandidat;347962, 749262, 761462, 718762;Sundhedsfaglig kandidat;Universitetsuddannelser;Kandidatuddannelse;;751465;Aarhus Universitet;751;Aarhus;1082;Midtjylland;202110-202409;163;14;;E2024F2025;0;96;83;202111-202311;1378;63;18;7;12;Sundhed og socialvæsen;Undervisning;Offentlig administration, forsvar og politi;Øvrige brancher;14;202104-202412;120;7;;202101-202312;84;36.650;31.850;41.700;;202104-202412;67;1;;202101-202312;46;47.650;41.600;53.500;;69;53;202310-202312;61;63;4,07;202310-202312;67;67;4,19;67;67;4,24;202310-202312;202310-202312;56;63;3,70;36,0;38;61;14,5;44;91;202310-202312;67;67;4,04;25,00;0,00;E2024F2025;0,00;75,00;202310-202312;65;65;4,37;202310-202312;62;66;3,77;202310-202312;64;65;3,95;202310-202312;59;65;4,00;202310-202312;68;Selvstudie (forberedelse, læsning, hjemmeopgaver);Forelæsninger;Klasseundervisning (holdundervisning);Gruppearbejde (læsegruppe, studiegruppe);Projektarbejde (både individuelt og i grupper);202310-202312;59;60;3,98;0,00;3,00;31,00;31,00;36,00;202310-202312;59;60;3,83;0,00;10,00;25,00;36,00;29,00;202310-202312;63;63;4,08;50;65;202310-202312;46;54;Jeg søgte og blev ansat efter et stillingsopslag;17;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;11;Jeg fik job gennem mit netværk;7;Andet;202310-202312;46;17;0;33;13;37;0;13;202310-202312;46;36;202310-202312;45;Jeg har den uddannelse, som er en forudsætning for jobbet;De kompetencer, jeg fik fra uddannelsen;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Afsluttende opgave (projekt/speciale);Andre kompetencer;202310-202312;44;Anvendelse af teori og metode inden for mit fagområde;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;Formidlingsevner;Tilegnelse af ny viden;202310-202312;46;46;3,70;202310-202312;46;46;3,91;202310-202312;46;2;96;2;;;;;;;;;;Ingen data;
